collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T21:45:00Z,2026-05-26T23:45:00+0200,210.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T22:00:00Z,2026-05-27T00:00:00+0200,178.48,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T22:15:00Z,2026-05-27T00:15:00+0200,157.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T22:30:00Z,2026-05-27T00:30:00+0200,146.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T22:45:00Z,2026-05-27T00:45:00+0200,142.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T23:00:00Z,2026-05-27T01:00:00+0200,149.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T23:15:00Z,2026-05-27T01:15:00+0200,146.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T23:30:00Z,2026-05-27T01:30:00+0200,136.86,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-26T23:45:00Z,2026-05-27T01:45:00+0200,124.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T00:00:00Z,2026-05-27T02:00:00+0200,126.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T00:15:00Z,2026-05-27T02:15:00+0200,132.06,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T00:30:00Z,2026-05-27T02:30:00+0200,151.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T00:45:00Z,2026-05-27T02:45:00+0200,166.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T01:00:00Z,2026-05-27T03:00:00+0200,154.54,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T01:15:00Z,2026-05-27T03:15:00+0200,183.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T01:30:00Z,2026-05-27T03:30:00+0200,202.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T01:45:00Z,2026-05-27T03:45:00+0200,194.5,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T02:00:00Z,2026-05-27T04:00:00+0200,187.43,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T02:15:00Z,2026-05-27T04:15:00+0200,196.52,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T02:30:00Z,2026-05-27T04:30:00+0200,205.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T02:45:00Z,2026-05-27T04:45:00+0200,196.66,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T03:00:00Z,2026-05-27T05:00:00+0200,211.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T03:15:00Z,2026-05-27T05:15:00+0200,215.29,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T03:30:00Z,2026-05-27T05:30:00+0200,215.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T03:45:00Z,2026-05-27T05:45:00+0200,233.08,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T04:00:00Z,2026-05-27T06:00:00+0200,229.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T04:15:00Z,2026-05-27T06:15:00+0200,215.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T04:30:00Z,2026-05-27T06:30:00+0200,213.99,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T04:45:00Z,2026-05-27T06:45:00+0200,223.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T05:00:00Z,2026-05-27T07:00:00+0200,244.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T05:15:00Z,2026-05-27T07:15:00+0200,243.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T05:30:00Z,2026-05-27T07:30:00+0200,261.55,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T05:45:00Z,2026-05-27T07:45:00+0200,295.27,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T06:00:00Z,2026-05-27T08:00:00+0200,265.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T06:15:00Z,2026-05-27T08:15:00+0200,245.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T06:30:00Z,2026-05-27T08:30:00+0200,233.25,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T06:45:00Z,2026-05-27T08:45:00+0200,223.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T07:00:00Z,2026-05-27T09:00:00+0200,259.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T07:15:00Z,2026-05-27T09:15:00+0200,233.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T07:30:00Z,2026-05-27T09:30:00+0200,245.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T07:45:00Z,2026-05-27T09:45:00+0200,270.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T08:00:00Z,2026-05-27T10:00:00+0200,244.44,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T08:15:00Z,2026-05-27T10:15:00+0200,214.78,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T08:30:00Z,2026-05-27T10:30:00+0200,169.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T08:45:00Z,2026-05-27T10:45:00+0200,161.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T09:00:00Z,2026-05-27T11:00:00+0200,160.37,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T09:15:00Z,2026-05-27T11:15:00+0200,177.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T09:30:00Z,2026-05-27T11:30:00+0200,211.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T09:45:00Z,2026-05-27T11:45:00+0200,262.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T10:00:00Z,2026-05-27T12:00:00+0200,262.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T10:15:00Z,2026-05-27T12:15:00+0200,317.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T10:30:00Z,2026-05-27T12:30:00+0200,335.26,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T10:45:00Z,2026-05-27T12:45:00+0200,316.82,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T11:00:00Z,2026-05-27T13:00:00+0200,283.27,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T11:15:00Z,2026-05-27T13:15:00+0200,255.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T11:30:00Z,2026-05-27T13:30:00+0200,264.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T11:45:00Z,2026-05-27T13:45:00+0200,268.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T12:00:00Z,2026-05-27T14:00:00+0200,280.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T12:15:00Z,2026-05-27T14:15:00+0200,300.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T12:30:00Z,2026-05-27T14:30:00+0200,315.65,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T12:45:00Z,2026-05-27T14:45:00+0200,221.7,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T13:00:00Z,2026-05-27T15:00:00+0200,251.52,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T13:15:00Z,2026-05-27T15:15:00+0200,385.55,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T13:30:00Z,2026-05-27T15:30:00+0200,491.37,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T13:45:00Z,2026-05-27T15:45:00+0200,495.43,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T14:00:00Z,2026-05-27T16:00:00+0200,464.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T14:15:00Z,2026-05-27T16:15:00+0200,439.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T14:30:00Z,2026-05-27T16:30:00+0200,448.4,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T14:45:00Z,2026-05-27T16:45:00+0200,462.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T15:00:00Z,2026-05-27T17:00:00+0200,477.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T15:15:00Z,2026-05-27T17:15:00+0200,485.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T15:30:00Z,2026-05-27T17:30:00+0200,450.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T15:45:00Z,2026-05-27T17:45:00+0200,440.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T16:00:00Z,2026-05-27T18:00:00+0200,426.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T16:15:00Z,2026-05-27T18:15:00+0200,411.78,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T16:30:00Z,2026-05-27T18:30:00+0200,386.51,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T16:45:00Z,2026-05-27T18:45:00+0200,370.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T17:00:00Z,2026-05-27T19:00:00+0200,384.5,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T17:15:00Z,2026-05-27T19:15:00+0200,385.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T17:30:00Z,2026-05-27T19:30:00+0200,366.95,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T17:45:00Z,2026-05-27T19:45:00+0200,344.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T18:00:00Z,2026-05-27T20:00:00+0200,352.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T18:15:00Z,2026-05-27T20:15:00+0200,395.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T18:30:00Z,2026-05-27T20:30:00+0200,394.29,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T18:45:00Z,2026-05-27T20:45:00+0200,339.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T19:00:00Z,2026-05-27T21:00:00+0200,265.1,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T19:15:00Z,2026-05-27T21:15:00+0200,224.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T19:30:00Z,2026-05-27T21:30:00+0200,194.98,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T19:45:00Z,2026-05-27T21:45:00+0200,202.27,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T20:00:00Z,2026-05-27T22:00:00+0200,216.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T20:15:00Z,2026-05-27T22:15:00+0200,223.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T20:30:00Z,2026-05-27T22:30:00+0200,218.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T20:45:00Z,2026-05-27T22:45:00+0200,220.77,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T21:00:00Z,2026-05-27T23:00:00+0200,172.1,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T21:15:00Z,2026-05-27T23:15:00+0200,128.77,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T21:30:00Z,2026-05-27T23:30:00+0200,117.82,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T21:45:00Z,2026-05-27T23:45:00+0200,110.95,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T22:00:00Z,2026-05-28T00:00:00+0200,114.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T22:15:00Z,2026-05-28T00:15:00+0200,142.65,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T22:30:00Z,2026-05-28T00:30:00+0200,160.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
2026-05-27T23:15:09Z,2026-05-28T01:15:09+0200,b385f080-27f9-488d-a720-733d94214a59,2026-05-27T22:45:00Z,2026-05-28T00:45:00+0200,171.54,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore,2026-05-27T23:16:18Z
