collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T10:45:00Z,2026-07-28T12:45:00+0200,2.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T11:00:00Z,2026-07-28T13:00:00+0200,2.66,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T11:15:00Z,2026-07-28T13:15:00+0200,4.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T11:30:00Z,2026-07-28T13:30:00+0200,8.26,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T11:45:00Z,2026-07-28T13:45:00+0200,9.28,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T12:00:00Z,2026-07-28T14:00:00+0200,5.35,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T12:15:00Z,2026-07-28T14:15:00+0200,1.22,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T12:30:00Z,2026-07-28T14:30:00+0200,4.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T12:45:00Z,2026-07-28T14:45:00+0200,5.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T13:00:00Z,2026-07-28T15:00:00+0200,12.48,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T13:15:00Z,2026-07-28T15:15:00+0200,18.44,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T13:30:00Z,2026-07-28T15:30:00+0200,20.29,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T13:45:00Z,2026-07-28T15:45:00+0200,19.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T14:00:00Z,2026-07-28T16:00:00+0200,30.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T14:15:00Z,2026-07-28T16:15:00+0200,49.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T14:30:00Z,2026-07-28T16:30:00+0200,53.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T14:45:00Z,2026-07-28T16:45:00+0200,55.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T15:00:00Z,2026-07-28T17:00:00+0200,52.91,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T15:15:00Z,2026-07-28T17:15:00+0200,63.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T15:30:00Z,2026-07-28T17:30:00+0200,94.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T15:45:00Z,2026-07-28T17:45:00+0200,92.66,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T16:00:00Z,2026-07-28T18:00:00+0200,86.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T16:15:00Z,2026-07-28T18:15:00+0200,78.51,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T16:30:00Z,2026-07-28T18:30:00+0200,68.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T16:45:00Z,2026-07-28T18:45:00+0200,81.33,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T17:00:00Z,2026-07-28T19:00:00+0200,94.65,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T17:15:00Z,2026-07-28T19:15:00+0200,77.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T17:30:00Z,2026-07-28T19:30:00+0200,72.5,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T17:45:00Z,2026-07-28T19:45:00+0200,79.31,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T18:00:00Z,2026-07-28T20:00:00+0200,83.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T18:15:00Z,2026-07-28T20:15:00+0200,78.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T18:30:00Z,2026-07-28T20:30:00+0200,79.31,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T18:45:00Z,2026-07-28T20:45:00+0200,83.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T19:00:00Z,2026-07-28T21:00:00+0200,79.16,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T19:15:00Z,2026-07-28T21:15:00+0200,113.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T19:30:00Z,2026-07-28T21:30:00+0200,149.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T19:45:00Z,2026-07-28T21:45:00+0200,171.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T20:00:00Z,2026-07-28T22:00:00+0200,170.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T20:15:00Z,2026-07-28T22:15:00+0200,171.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T20:30:00Z,2026-07-28T22:30:00+0200,138.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T20:45:00Z,2026-07-28T22:45:00+0200,80.98,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T21:00:00Z,2026-07-28T23:00:00+0200,57.56,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T21:15:00Z,2026-07-28T23:15:00+0200,61.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T21:30:00Z,2026-07-28T23:30:00+0200,55.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T21:45:00Z,2026-07-28T23:45:00+0200,57.81,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T22:00:00Z,2026-07-29T00:00:00+0200,60.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T22:15:00Z,2026-07-29T00:15:00+0200,53.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T22:30:00Z,2026-07-29T00:30:00+0200,49.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T22:45:00Z,2026-07-29T00:45:00+0200,59.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T23:00:00Z,2026-07-29T01:00:00+0200,69.38,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T23:15:00Z,2026-07-29T01:15:00+0200,68.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T23:30:00Z,2026-07-29T01:30:00+0200,56.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-28T23:45:00Z,2026-07-29T01:45:00+0200,54.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T00:00:00Z,2026-07-29T02:00:00+0200,59.25,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T00:15:00Z,2026-07-29T02:15:00+0200,61.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T00:30:00Z,2026-07-29T02:30:00+0200,78.5,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T00:45:00Z,2026-07-29T02:45:00+0200,99.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T01:00:00Z,2026-07-29T03:00:00+0200,101.91,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T01:15:00Z,2026-07-29T03:15:00+0200,90.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T01:30:00Z,2026-07-29T03:30:00+0200,75.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T01:45:00Z,2026-07-29T03:45:00+0200,61.88,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T02:00:00Z,2026-07-29T04:00:00+0200,43.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T02:15:00Z,2026-07-29T04:15:00+0200,44.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T02:30:00Z,2026-07-29T04:30:00+0200,39.61,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T02:45:00Z,2026-07-29T04:45:00+0200,31.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T03:00:00Z,2026-07-29T05:00:00+0200,21.88,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T03:15:00Z,2026-07-29T05:15:00+0200,17.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T03:30:00Z,2026-07-29T05:30:00+0200,15.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T03:45:00Z,2026-07-29T05:45:00+0200,14.76,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T04:00:00Z,2026-07-29T06:00:00+0200,14.9,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T04:15:00Z,2026-07-29T06:15:00+0200,12.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T04:30:00Z,2026-07-29T06:30:00+0200,16.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T04:45:00Z,2026-07-29T06:45:00+0200,18.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T05:00:00Z,2026-07-29T07:00:00+0200,16.69,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T05:15:00Z,2026-07-29T07:15:00+0200,22.68,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T05:30:00Z,2026-07-29T07:30:00+0200,33.52,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T05:45:00Z,2026-07-29T07:45:00+0200,46.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T06:00:00Z,2026-07-29T08:00:00+0200,65.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T06:15:00Z,2026-07-29T08:15:00+0200,63.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T06:30:00Z,2026-07-29T08:30:00+0200,48.88,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T06:45:00Z,2026-07-29T08:45:00+0200,43.95,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T07:00:00Z,2026-07-29T09:00:00+0200,42.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T07:15:00Z,2026-07-29T09:15:00+0200,31.51,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T07:30:00Z,2026-07-29T09:30:00+0200,32.38,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T07:45:00Z,2026-07-29T09:45:00+0200,33.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T08:00:00Z,2026-07-29T10:00:00+0200,38.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
2026-08-17T13:33:42Z,2026-08-17T15:33:42+0200,5bbffdc7-c3ab-4a18-a8bf-cc7d933ae677,2026-07-29T08:15:00Z,2026-07-29T10:15:00+0200,56.35,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-17T13:35:39Z
